time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 22:0:54:215,WT901BLE67(4A3DE8A6FBCE),-0.81,-0.257,2.632,2.563,6.47,-3.54,75.05,61.08,72.83,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:215,WT901BLE67(4A3DE8A6FBCE),-0.848,-0.284,2.666,-0.488,14.038,-11.047,74.93,61.25,72.77,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:215,WT901BLE67(4A3DE8A6FBCE),-0.859,-0.33,2.696,-5.249,18.555,-24.78,74.81,61.56,72.75,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:215,WT901BLE67(4A3DE8A6FBCE),-0.899,-0.374,2.686,-11.108,25.024,-30.09,74.71,61.96,72.82,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:246,WT901BLE67(4A3DE8A6FBCE),-0.87,-0.38,2.754,-16.785,37.109,-35.706,74.73,62.45,73.08,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:246,WT901BLE67(4A3DE8A6FBCE),-0.848,-0.392,2.782,-14.832,51.392,-44.25,74.98,63.05,73.6,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:246,WT901BLE67(4A3DE8A6FBCE),-0.855,-0.398,2.762,-11.292,71.289,-51.27,75.62,63.76,74.51,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:246,WT901BLE67(4A3DE8A6FBCE),-0.897,-0.426,2.696,-10.742,91.003,-59.265,76.68,64.6,75.88,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:275,WT901BLE67(4A3DE8A6FBCE),-0.879,-0.419,2.598,-11.536,101.868,-66.528,78.1,65.53,77.61,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:276,WT901BLE67(4A3DE8A6FBCE),-0.728,-0.387,2.49,-13.611,101.074,-69.702,79.62,66.48,79.48,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:276,WT901BLE67(4A3DE8A6FBCE),-0.528,-0.339,2.364,-12.695,101.563,-62.744,81.32,67.38,81.51,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:276,WT901BLE67(4A3DE8A6FBCE),-0.279,-0.244,2.212,-12.329,92.59,-48.096,83.03,68.11,83.53,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:366,WT901BLE67(4A3DE8A6FBCE),-0.102,-0.12,2.121,-15.259,75.317,-29.175,84.47,68.62,85.28,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:366,WT901BLE67(4A3DE8A6FBCE),0.004,-0.036,2.154,-15.991,56.03,-11.841,85.48,68.9,86.58,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:366,WT901BLE67(4A3DE8A6FBCE),-0.059,-0.005,2.245,-9.705,30.334,1.709,85.94,69.01,87.25,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:366,WT901BLE67(4A3DE8A6FBCE),-0.212,-0.006,2.375,1.709,1.282,12.695,85.76,68.98,87.13,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:366,WT901BLE67(4A3DE8A6FBCE),-0.464,-0.066,2.459,15.015,-27.527,21.423,84.98,68.82,86.23,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:367,WT901BLE67(4A3DE8A6FBCE),-0.639,-0.16,2.49,28.137,-61.951,26.917,83.54,68.56,84.47,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:367,WT901BLE67(4A3DE8A6FBCE),-0.682,-0.25,2.487,30.762,-106.018,34.119,81.17,68.16,81.65,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:367,WT901BLE67(4A3DE8A6FBCE),-0.672,-0.269,2.406,25.757,-136.108,30.273,78.05,67.65,78.04,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:396,WT901BLE67(4A3DE8A6FBCE),-0.789,-0.312,2.372,16.907,-135.62,16.113,74.74,67.15,74.31,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:396,WT901BLE67(4A3DE8A6FBCE),-0.848,-0.419,2.331,3.418,-106.934,8.118,71.92,66.77,71.24,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:396,WT901BLE67(4A3DE8A6FBCE),-0.984,-0.44,2.37,-10.071,-75.317,-2.075,69.68,66.54,68.93,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:396,WT901BLE67(4A3DE8A6FBCE),-1.115,-0.489,2.544,-25.146,-58.472,-14.465,67.74,66.46,67.1,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:485,WT901BLE67(4A3DE8A6FBCE),-1.22,-0.554,2.805,-27.527,-49.194,-29.297,65.84,66.53,65.39,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:485,WT901BLE67(4A3DE8A6FBCE),-1.2,-0.58,2.868,-22.461,-46.082,-37.842,63.97,66.72,63.66,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:485,WT901BLE67(4A3DE8A6FBCE),-1.096,-0.545,2.907,-22.827,-50.049,-40.955,61.99,66.9,61.79,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:485,WT901BLE67(4A3DE8A6FBCE),-0.937,-0.496,2.748,-22.095,-44.189,-51.636,60.03,67.19,59.96,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:486,WT901BLE67(4A3DE8A6FBCE),-0.732,-0.436,2.624,-18.433,-45.837,-53.528,58.0,67.48,58.01,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:486,WT901BLE67(4A3DE8A6FBCE),-0.513,-0.382,2.51,-15.137,-47.058,-40.527,56.04,67.68,56.1,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:486,WT901BLE67(4A3DE8A6FBCE),-0.296,-0.296,2.43,-12.756,-42.786,-30.823,54.29,67.75,54.39,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:486,WT901BLE67(4A3DE8A6FBCE),-0.038,-0.27,2.333,-9.399,-31.616,-16.602,52.93,67.76,53.08,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:515,WT901BLE67(4A3DE8A6FBCE),0.181,-0.273,2.192,-3.235,-23.193,-2.93,52.0,67.68,52.18,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:515,WT901BLE67(4A3DE8A6FBCE),0.264,-0.185,2.097,-0.916,-23.438,6.104,51.26,67.52,51.45,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:515,WT901BLE67(4A3DE8A6FBCE),0.212,-0.066,2.249,0.244,-22.644,16.174,50.67,67.27,50.86,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:515,WT901BLE67(4A3DE8A6FBCE),0.045,-0.119,2.372,5.493,-22.583,25.513,50.31,66.94,50.49,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:608,WT901BLE67(4A3DE8A6FBCE),-0.226,-0.179,2.546,15.076,-49.133,31.128,49.78,66.41,49.83,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-0.478,-0.301,2.62,28.564,-82.458,31.494,48.88,65.67,48.65,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-0.705,-0.339,2.648,33.997,-113.953,29.175,47.58,64.7,46.9,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-0.818,-0.379,2.685,21.545,-105.957,20.203,46.18,63.75,45.14,69.733,-19.342,-13.775,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-0.841,-0.52,2.698,2.991,-88.623,9.277,44.77,62.98,43.55,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-0.859,-0.573,2.767,-9.155,-59.326,2.563,43.57,62.45,42.34,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-0.915,-0.643,2.835,-21.118,-35.583,-5.798,42.49,62.17,41.41,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:609,WT901BLE67(4A3DE8A6FBCE),-1.022,-0.651,2.978,-31.433,-15.259,-19.531,41.47,62.13,40.64,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:635,WT901BLE67(4A3DE8A6FBCE),-1.063,-0.674,3.096,-30.884,-6.836,-26.55,40.42,62.24,39.87,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:635,WT901BLE67(4A3DE8A6FBCE),-1.038,-0.691,3.145,-24.109,-5.31,-30.457,39.38,62.4,39.06,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:635,WT901BLE67(4A3DE8A6FBCE),-0.952,-0.632,3.125,-16.357,8.484,-40.161,38.44,62.7,38.27,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:635,WT901BLE67(4A3DE8A6FBCE),-0.891,-0.569,2.98,-13.611,30.09,-49.377,37.6,63.23,37.55,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:695,WT901BLE67(4A3DE8A6FBCE),-0.807,-0.531,2.843,-12.024,48.462,-53.406,36.92,63.94,36.98,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:696,WT901BLE67(4A3DE8A6FBCE),-0.629,-0.484,2.704,-12.207,53.894,-52.368,36.3,64.72,36.49,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:696,WT901BLE67(4A3DE8A6FBCE),-0.536,-0.448,2.587,-15.503,59.143,-31.25,36.0,65.45,36.36,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:696,WT901BLE67(4A3DE8A6FBCE),-0.317,-0.417,2.498,-14.282,65.43,-18.188,36.09,66.12,36.68,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:784,WT901BLE67(4A3DE8A6FBCE),-0.154,-0.375,2.386,-10.803,58.838,-5.493,36.3,66.69,37.09,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:785,WT901BLE67(4A3DE8A6FBCE),-0.002,-0.316,2.327,-2.38,53.894,9.46,36.82,67.1,37.76,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:785,WT901BLE67(4A3DE8A6FBCE),0.161,-0.257,2.243,3.967,48.95,17.7,37.54,67.4,38.56,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:785,WT901BLE67(4A3DE8A6FBCE),0.258,-0.138,2.187,3.052,37.354,12.451,38.1,67.62,39.19,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:785,WT901BLE67(4A3DE8A6FBCE),0.241,-0.077,2.261,0.183,22.4,7.202,38.3,67.74,39.45,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:786,WT901BLE67(4A3DE8A6FBCE),0.124,-0.087,2.374,3.54,15.747,6.287,38.34,67.79,39.53,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:786,WT901BLE67(4A3DE8A6FBCE),-0.036,-0.177,2.375,8.972,5.554,-0.244,38.22,67.79,39.36,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:786,WT901BLE67(4A3DE8A6FBCE),-0.267,-0.208,2.424,11.719,-12.268,-8.484,37.73,67.71,38.77,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:816,WT901BLE67(4A3DE8A6FBCE),-0.618,-0.307,2.459,12.085,-33.264,1.648,37.02,67.44,37.94,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:816,WT901BLE67(4A3DE8A6FBCE),-0.943,-0.286,2.542,15.198,-46.448,20.569,36.54,66.91,37.31,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:816,WT901BLE67(4A3DE8A6FBCE),-0.933,-0.457,2.539,7.263,-57.007,50.964,36.38,66.19,37.08,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:816,WT901BLE67(4A3DE8A6FBCE),-0.958,-0.501,2.715,-7.568,-69.763,54.321,36.07,65.24,36.85,58.058,-8.242,-16.417,0.72754,0.18216,0.64227,0.15775,33.0,10080.1.7,10.0
2024-10-3 22:0:54:845,WT901BLE67(4A3DE8A6FBCE),-0.901,-0.574,2.752,-16.357,-37.537,39.673,35.84,64.59,36.8,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:846,WT901BLE67(4A3DE8A6FBCE),-0.829,-0.616,2.803,-25.513,-25.269,25.391,35.44,64.17,36.69,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:846,WT901BLE67(4A3DE8A6FBCE),-0.779,-0.617,2.842,-27.039,-10.986,16.541,35.01,63.93,36.58,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:846,WT901BLE67(4A3DE8A6FBCE),-0.737,-0.588,2.848,-26.55,3.235,4.944,34.6,63.87,36.48,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:875,WT901BLE67(4A3DE8A6FBCE),-0.701,-0.567,2.815,-26.123,16.113,-3.845,34.17,64.0,36.35,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:875,WT901BLE67(4A3DE8A6FBCE),-0.591,-0.521,2.767,-25.879,20.935,-6.165,33.76,64.19,36.24,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:875,WT901BLE67(4A3DE8A6FBCE),-0.536,-0.49,2.682,-24.475,26.978,-5.737,33.4,64.43,36.19,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:876,WT901BLE67(4A3DE8A6FBCE),-0.494,-0.414,2.644,-23.926,33.752,-4.15,33.17,64.73,36.25,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:935,WT901BLE67(4A3DE8A6FBCE),-0.453,-0.389,2.605,-23.132,37.109,-1.526,33.02,65.04,36.41,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:935,WT901BLE67(4A3DE8A6FBCE),-0.462,-0.373,2.555,-19.958,39.185,3.418,33.01,65.35,36.68,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:935,WT901BLE67(4A3DE8A6FBCE),-0.485,-0.333,2.564,-17.883,38.879,10.437,33.15,65.62,37.1,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:935,WT901BLE67(4A3DE8A6FBCE),-0.503,-0.34,2.557,-14.16,35.156,18.005,33.44,65.81,37.63,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:966,WT901BLE67(4A3DE8A6FBCE),-0.509,-0.346,2.538,-10.559,32.227,23.438,33.84,65.95,38.25,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:966,WT901BLE67(4A3DE8A6FBCE),-0.525,-0.362,2.504,-9.338,26.917,26.672,34.27,66.02,38.89,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:966,WT901BLE67(4A3DE8A6FBCE),-0.563,-0.366,2.508,-8.972,19.348,26.794,34.65,66.02,39.45,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:966,WT901BLE67(4A3DE8A6FBCE),-0.613,-0.394,2.502,-6.226,7.446,22.522,34.85,65.96,39.82,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:995,WT901BLE67(4A3DE8A6FBCE),-0.635,-0.38,2.522,-6.592,4.7,16.418,34.89,65.88,39.98,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:996,WT901BLE67(4A3DE8A6FBCE),-0.652,-0.387,2.528,-5.249,0.0,12.146,34.78,65.8,39.98,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:996,WT901BLE67(4A3DE8A6FBCE),-0.668,-0.381,2.536,-3.052,-3.052,7.935,34.57,65.71,39.85,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:54:996,WT901BLE67(4A3DE8A6FBCE),-0.671,-0.383,2.536,-1.282,-6.226,3.906,34.28,65.63,39.61,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:55,WT901BLE67(4A3DE8A6FBCE),-0.671,-0.375,2.543,0.427,-7.751,3.296,33.96,65.53,39.31,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:55,WT901BLE67(4A3DE8A6FBCE),-0.624,-0.373,2.536,0.793,-9.46,2.441,33.63,65.43,39.0,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:55,WT901BLE67(4A3DE8A6FBCE),-0.628,-0.372,2.535,-0.427,-11.658,-2.686,33.19,65.34,38.56,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:55,WT901BLE67(4A3DE8A6FBCE),-0.585,-0.364,2.531,-1.221,-13.062,-2.991,32.7,65.23,38.09,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:85,WT901BLE67(4A3DE8A6FBCE),-0.574,-0.37,2.515,-3.601,-12.878,-7.69,32.12,65.14,37.55,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:85,WT901BLE67(4A3DE8A6FBCE),-0.599,-0.346,2.524,-5.92,-7.202,-10.01,31.52,65.1,36.99,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:85,WT901BLE67(4A3DE8A6FBCE),-0.613,-0.348,2.56,-6.653,-7.629,-10.559,30.92,65.07,36.45,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:86,WT901BLE67(4A3DE8A6FBCE),-0.604,-0.36,2.58,-5.676,-8.972,-11.475,30.31,65.03,35.89,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:116,WT901BLE67(4A3DE8A6FBCE),-0.569,-0.349,2.583,-4.944,-12.39,-14.832,29.62,64.98,35.24,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:116,WT901BLE67(4A3DE8A6FBCE),-0.563,-0.346,2.558,-4.944,-15.747,-14.404,28.89,64.9,34.54,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:116,WT901BLE67(4A3DE8A6FBCE),-0.58,-0.354,2.551,-3.479,-15.625,-13.245,28.18,64.8,33.85,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:116,WT901BLE67(4A3DE8A6FBCE),-0.55,-0.348,2.567,-2.014,-12.512,-12.024,27.55,64.71,33.23,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:176,WT901BLE67(4A3DE8A6FBCE),-0.547,-0.363,2.558,-1.709,-12.512,-11.169,26.93,64.63,32.62,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:176,WT901BLE67(4A3DE8A6FBCE),-0.541,-0.38,2.546,-3.296,-12.207,-9.399,26.37,64.54,32.08,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:176,WT901BLE67(4A3DE8A6FBCE),-0.525,-0.391,2.579,-3.845,-11.841,-10.498,25.8,64.44,31.54,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:176,WT901BLE67(4A3DE8A6FBCE),-0.542,-0.399,2.608,-2.686,-7.141,-13.489,25.22,64.39,30.98,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:208,WT901BLE67(4A3DE8A6FBCE),-0.544,-0.413,2.635,-2.014,-4.578,-15.503,24.63,64.37,30.4,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:208,WT901BLE67(4A3DE8A6FBCE),-0.539,-0.419,2.622,1.038,-2.625,-18.433,24.03,64.39,29.78,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:209,WT901BLE67(4A3DE8A6FBCE),-0.53,-0.404,2.608,0.977,-1.038,-17.09,23.44,64.41,29.17,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:209,WT901BLE67(4A3DE8A6FBCE),-0.53,-0.412,2.629,0.366,-1.343,-20.142,22.84,64.44,28.55,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:235,WT901BLE67(4A3DE8A6FBCE),-0.573,-0.407,2.633,1.404,0.427,-17.639,22.25,64.47,27.94,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:236,WT901BLE67(4A3DE8A6FBCE),-0.552,-0.421,2.647,4.028,-1.282,-15.137,21.74,64.48,27.38,58.058,-8.242,-16.417,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:236,WT901BLE67(4A3DE8A6FBCE),-0.564,-0.436,2.64,4.7,-1.587,-15.381,21.24,64.49,26.83,59.725,-7.225,-11.25,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:236,WT901BLE67(4A3DE8A6FBCE),-0.553,-0.447,2.647,5.859,1.465,-15.564,20.76,64.52,26.29,59.725,-7.225,-11.25,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:295,WT901BLE67(4A3DE8A6FBCE),-0.568,-0.461,2.62,4.578,0.854,-16.174,20.28,64.54,25.75,59.725,-7.225,-11.25,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:295,WT901BLE67(4A3DE8A6FBCE),-0.585,-0.445,2.628,3.662,4.517,-12.634,19.84,64.59,25.26,59.725,-7.225,-11.25,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
2024-10-3 22:0:55:295,WT901BLE67(4A3DE8A6FBCE),-0.579,-0.467,2.627,2.625,6.653,-10.864,19.46,64.65,24.86,59.725,-7.225,-11.25,0.81604,0.08606,0.56274,0.09937,33.0,10080.1.7,10.0
