time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 22:3:45:783,WT901BLE67(4A3DE8A6FBCE),-0.533,0.065,2.708,84.351,-96.252,40.405,12.05,20.6,95.15,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:783,WT901BLE67(4A3DE8A6FBCE),-0.517,0.075,2.637,67.078,-70.068,57.739,12.85,19.78,95.53,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:812,WT901BLE67(4A3DE8A6FBCE),-0.503,0.095,2.594,49.255,-33.752,76.782,13.57,19.24,96.16,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:812,WT901BLE67(4A3DE8A6FBCE),-0.503,0.103,2.608,31.555,6.897,99.365,14.22,19.03,97.11,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:812,WT901BLE67(4A3DE8A6FBCE),-0.502,0.115,2.612,14.832,39.856,121.277,14.79,19.1,98.38,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:812,WT901BLE67(4A3DE8A6FBCE),-0.472,0.122,2.61,0.671,61.462,136.719,15.3,19.34,99.89,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:841,WT901BLE67(4A3DE8A6FBCE),-0.449,0.124,2.64,-8.972,78.796,146.729,15.76,19.71,101.57,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:841,WT901BLE67(4A3DE8A6FBCE),-0.447,0.121,2.674,-16.785,86.975,156.555,16.2,20.15,103.39,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:841,WT901BLE67(4A3DE8A6FBCE),-0.443,0.127,2.673,-22.522,85.144,167.175,16.63,20.54,105.33,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:841,WT901BLE67(4A3DE8A6FBCE),-0.428,0.132,2.656,-24.475,80.2,175.415,17.08,20.85,107.35,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:902,WT901BLE67(4A3DE8A6FBCE),-0.369,0.167,2.623,-26.306,73.547,180.969,17.53,21.06,109.42,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:902,WT901BLE67(4A3DE8A6FBCE),-0.32,0.192,2.576,-31.067,74.646,181.519,17.96,21.23,111.51,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:902,WT901BLE67(4A3DE8A6FBCE),-0.3,0.216,2.563,-39.185,92.468,179.443,18.34,21.52,113.63,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:902,WT901BLE67(4A3DE8A6FBCE),-0.333,0.24,2.547,-50.72,118.225,180.42,18.65,22.03,115.84,54.267,-27.117,-30.983,-0.57635,0.30151,-0.21585,-0.72815,33.4,10080.1.7,10.0
2024-10-3 22:3:45:945,WT901BLE67(4A3DE8A6FBCE),-0.37,0.254,2.561,-66.345,137.512,186.279,18.89,22.71,118.19,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:945,WT901BLE67(4A3DE8A6FBCE),-0.367,0.252,2.551,-79.163,147.217,193.115,19.07,23.47,120.66,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:945,WT901BLE67(4A3DE8A6FBCE),-0.308,0.274,2.54,-87.341,151.55,193.848,19.22,24.26,123.2,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:945,WT901BLE67(4A3DE8A6FBCE),-0.241,0.271,2.524,-93.567,147.949,187.744,19.32,25.04,125.7,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:962,WT901BLE67(4A3DE8A6FBCE),-0.152,0.313,2.489,-102.478,138.062,175.537,19.32,25.78,128.08,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:962,WT901BLE67(4A3DE8A6FBCE),-0.132,0.333,2.493,-115.967,134.277,160.339,19.15,26.49,130.29,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:962,WT901BLE67(4A3DE8A6FBCE),-0.173,0.343,2.518,-130.92,141.724,147.583,18.81,27.31,132.39,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:45:962,WT901BLE67(4A3DE8A6FBCE),-0.192,0.345,2.547,-146.912,144.958,136.658,18.3,28.21,134.39,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:23,WT901BLE67(4A3DE8A6FBCE),-0.172,0.324,2.571,-158.081,142.883,121.643,17.63,29.16,136.25,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:23,WT901BLE67(4A3DE8A6FBCE),-0.149,0.249,2.602,-156.433,143.25,103.271,16.86,30.17,137.92,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:23,WT901BLE67(4A3DE8A6FBCE),-0.045,0.214,2.686,-142.456,140.259,86.06,16.15,31.23,139.39,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:23,WT901BLE67(4A3DE8A6FBCE),-0.351,0.151,2.728,-104.797,201.599,64.453,15.71,32.76,140.77,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:52,WT901BLE67(4A3DE8A6FBCE),-0.367,0.248,2.715,-84.9,151.733,55.298,15.48,34.19,141.98,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:52,WT901BLE67(4A3DE8A6FBCE),-0.342,0.282,2.934,-73.975,96.741,34.729,15.18,35.06,142.8,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:52,WT901BLE67(4A3DE8A6FBCE),-0.33,0.286,2.979,-72.998,59.509,10.254,14.68,35.63,143.2,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:53,WT901BLE67(4A3DE8A6FBCE),-0.319,0.255,2.921,-71.106,25.574,-4.272,14.01,35.9,143.29,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:82,WT901BLE67(4A3DE8A6FBCE),-0.325,0.214,2.865,-56.946,8.606,-18.25,13.32,36.0,143.15,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:82,WT901BLE67(4A3DE8A6FBCE),-0.355,0.198,2.848,-40.039,-0.671,-31.311,12.69,36.02,142.81,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:82,WT901BLE67(4A3DE8A6FBCE),-0.396,0.208,2.839,-29.541,-6.531,-43.091,12.08,36.0,142.31,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:83,WT901BLE67(4A3DE8A6FBCE),-0.428,0.217,2.843,-27.405,-10.498,-52.795,11.44,35.96,141.68,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:141,WT901BLE67(4A3DE8A6FBCE),-0.432,0.188,2.824,-27.832,-18.982,-59.631,10.73,35.86,140.94,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:142,WT901BLE67(4A3DE8A6FBCE),-0.431,0.151,2.796,-25.146,-35.828,-59.326,10.01,35.62,140.15,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:142,WT901BLE67(4A3DE8A6FBCE),-0.371,0.078,2.742,-14.954,-63.11,-42.297,9.44,35.12,139.45,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:142,WT901BLE67(4A3DE8A6FBCE),-0.497,0.084,2.854,5.188,-60.059,-19.226,9.21,34.46,139.04,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:172,WT901BLE67(4A3DE8A6FBCE),-0.381,0.095,2.858,12.451,-58.655,24.475,9.39,33.86,139.13,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:173,WT901BLE67(4A3DE8A6FBCE),-0.801,0.229,2.959,12.573,-57.312,31.189,9.67,33.18,139.42,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:173,WT901BLE67(4A3DE8A6FBCE),-0.291,0.044,2.548,20.386,-74.28,-17.395,9.72,32.73,139.1,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:173,WT901BLE67(4A3DE8A6FBCE),-0.497,-0.1,2.724,18.555,-135.925,60.486,9.96,31.38,139.23,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:201,WT901BLE67(4A3DE8A6FBCE),-0.792,-0.004,2.868,46.204,-36.743,118.042,10.98,30.53,140.38,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:202,WT901BLE67(4A3DE8A6FBCE),-0.784,0.168,2.81,38.391,-9.888,124.939,12.08,30.11,141.77,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:202,WT901BLE67(4A3DE8A6FBCE),-0.947,0.32,2.818,31.311,6.836,119.141,13.07,29.77,143.14,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:202,WT901BLE67(4A3DE8A6FBCE),-0.713,0.345,2.672,33.142,-50.598,72.021,13.79,29.31,143.99,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:262,WT901BLE67(4A3DE8A6FBCE),-0.608,0.332,2.878,39.734,16.785,54.81,14.51,29.21,144.63,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:262,WT901BLE67(4A3DE8A6FBCE),-0.739,0.273,2.9,32.898,52.795,48.157,15.15,29.44,145.27,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:262,WT901BLE67(4A3DE8A6FBCE),-0.773,0.326,2.72,23.01,68.298,33.386,15.71,30.01,145.9,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:262,WT901BLE67(4A3DE8A6FBCE),-0.44,0.353,2.651,18.433,53.223,7.202,16.08,30.55,146.24,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:298,WT901BLE67(4A3DE8A6FBCE),-0.497,0.305,2.857,17.944,32.471,-7.629,16.25,30.84,146.25,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:298,WT901BLE67(4A3DE8A6FBCE),-0.472,0.293,2.8,9.766,46.631,-7.019,16.4,31.29,146.31,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:298,WT901BLE67(4A3DE8A6FBCE),-0.522,0.281,2.689,9.46,58.716,-5.249,16.56,31.85,146.43,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:299,WT901BLE67(4A3DE8A6FBCE),-0.529,0.286,2.6,8.972,63.232,-4.883,16.73,32.48,146.59,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:352,WT901BLE67(4A3DE8A6FBCE),-0.552,0.308,2.549,7.69,57.129,-6.348,16.89,33.06,146.72,54.267,-27.117,-30.983,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:352,WT901BLE67(4A3DE8A6FBCE),-0.53,0.292,2.503,5.554,41.626,-7.446,16.99,33.54,146.8,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:352,WT901BLE67(4A3DE8A6FBCE),-0.064,0.303,2.506,5.127,10.071,-12.024,17.01,33.73,146.74,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:352,WT901BLE67(4A3DE8A6FBCE),-0.526,0.292,2.674,20.691,-36.743,-16.479,16.92,33.45,146.35,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:382,WT901BLE67(4A3DE8A6FBCE),-0.297,0.318,2.523,7.751,11.353,2.258,17.07,33.54,146.39,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:382,WT901BLE67(4A3DE8A6FBCE),-0.591,0.275,2.591,12.695,-40.1,-1.953,17.08,33.24,146.23,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:382,WT901BLE67(4A3DE8A6FBCE),-0.635,0.378,2.613,8.24,5.798,9.155,17.27,33.23,146.33,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:382,WT901BLE67(4A3DE8A6FBCE),-0.433,0.242,2.474,4.15,-61.035,-15.076,17.17,32.9,146.1,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:413,WT901BLE67(4A3DE8A6FBCE),-0.732,0.352,2.739,10.254,-27.71,2.93,17.2,32.5,145.94,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:413,WT901BLE67(4A3DE8A6FBCE),-0.461,0.266,2.518,2.625,-62.988,-17.395,17.13,32.12,145.7,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:413,WT901BLE67(4A3DE8A6FBCE),-0.4,0.325,2.685,8.911,-62.134,-10.681,17.05,31.51,145.34,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:413,WT901BLE67(4A3DE8A6FBCE),-0.45,0.294,2.671,11.414,-54.382,-8.789,16.99,30.99,145.02,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:471,WT901BLE67(4A3DE8A6FBCE),-0.673,0.221,2.597,8.606,-96.436,-25.208,16.82,30.32,144.51,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:471,WT901BLE67(4A3DE8A6FBCE),-0.256,0.317,2.599,5.493,-83.618,-26.611,16.7,29.65,144.04,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:471,WT901BLE67(4A3DE8A6FBCE),-0.48,0.293,2.74,9.338,-93.567,-27.771,16.45,28.76,143.36,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:471,WT901BLE67(4A3DE8A6FBCE),-0.326,0.271,2.655,7.141,-95.642,-33.691,16.24,28.01,142.75,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:502,WT901BLE67(4A3DE8A6FBCE),-0.307,0.242,2.704,8.728,-90.088,-44.189,15.98,27.25,142.0,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:502,WT901BLE67(4A3DE8A6FBCE),-0.473,0.308,2.764,12.573,-55.298,-24.841,15.86,26.67,141.47,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:502,WT901BLE67(4A3DE8A6FBCE),-0.413,0.25,2.674,11.841,-57.617,-28.748,15.77,26.21,141.0,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:502,WT901BLE67(4A3DE8A6FBCE),-0.506,0.277,2.732,10.071,-47.119,-26.55,15.69,25.78,140.55,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:533,WT901BLE67(4A3DE8A6FBCE),-0.246,0.319,2.705,11.23,-46.997,-24.292,15.62,25.42,140.14,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:533,WT901BLE67(4A3DE8A6FBCE),-0.46,0.203,2.788,0.427,-34.363,-19.409,15.47,24.96,139.77,59.95,-38.833,-25.025,-0.52444,0.08392,-0.23779,-0.8132,33.4,10080.1.7,10.0
2024-10-3 22:3:46:534,WT901BLE67(4A3DE8A6FBCE),-0.428,0.272,2.734,9.277,-33.203,-11.536,15.46,24.71,139.54,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:534,WT901BLE67(4A3DE8A6FBCE),-0.349,0.253,2.772,4.272,-29.114,-18.616,15.41,24.47,139.27,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:595,WT901BLE67(4A3DE8A6FBCE),-0.492,0.267,2.768,4.395,-14.221,-11.719,15.38,24.32,139.06,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:595,WT901BLE67(4A3DE8A6FBCE),-0.522,0.279,2.729,4.456,0.0,-0.305,15.41,24.31,139.04,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:595,WT901BLE67(4A3DE8A6FBCE),-0.474,0.276,2.718,2.869,0.671,-2.014,15.45,24.33,139.03,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:595,WT901BLE67(4A3DE8A6FBCE),-0.458,0.282,2.747,2.38,5.859,-2.747,15.47,24.38,139.01,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:623,WT901BLE67(4A3DE8A6FBCE),-0.449,0.28,2.74,0.916,7.507,-5.798,15.47,24.47,138.98,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:623,WT901BLE67(4A3DE8A6FBCE),-0.477,0.282,2.753,0.854,17.151,-2.625,15.49,24.63,138.98,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:623,WT901BLE67(4A3DE8A6FBCE),-0.458,0.289,2.723,1.038,21.179,-3.662,15.52,24.85,139.01,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:623,WT901BLE67(4A3DE8A6FBCE),-0.438,0.282,2.708,1.709,24.475,-4.822,15.55,25.09,139.03,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:652,WT901BLE67(4A3DE8A6FBCE),-0.406,0.283,2.7,3.601,29.358,-6.042,15.6,25.38,139.05,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:652,WT901BLE67(4A3DE8A6FBCE),-0.382,0.294,2.718,4.456,31.494,-6.409,15.66,25.71,139.08,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:653,WT901BLE67(4A3DE8A6FBCE),-0.369,0.288,2.72,3.723,30.945,-5.737,15.72,26.03,139.11,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:653,WT901BLE67(4A3DE8A6FBCE),-0.37,0.285,2.711,3.967,29.907,-3.845,15.78,26.33,139.16,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:772,WT901BLE67(4A3DE8A6FBCE),-0.389,0.283,2.689,4.883,27.771,-1.465,15.86,26.61,139.22,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:772,WT901BLE67(4A3DE8A6FBCE),-0.39,0.288,2.672,4.333,24.597,0.793,15.95,26.85,139.31,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:772,WT901BLE67(4A3DE8A6FBCE),-0.392,0.273,2.68,5.188,22.949,2.197,16.04,27.06,139.4,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:772,WT901BLE67(4A3DE8A6FBCE),-0.39,0.289,2.736,5.371,25.391,4.211,16.16,27.28,139.52,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:773,WT901BLE67(4A3DE8A6FBCE),-0.392,0.277,2.747,4.822,24.414,5.188,16.27,27.49,139.65,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:773,WT901BLE67(4A3DE8A6FBCE),-0.398,0.271,2.753,4.944,24.963,5.981,16.39,27.71,139.78,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:773,WT901BLE67(4A3DE8A6FBCE),-0.384,0.267,2.731,4.395,23.254,5.432,16.5,27.92,139.93,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:773,WT901BLE67(4A3DE8A6FBCE),-0.379,0.277,2.721,3.296,18.738,3.296,16.59,28.09,140.03,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:774,WT901BLE67(4A3DE8A6FBCE),-0.391,0.267,2.708,3.113,14.282,-2.197,16.64,28.22,140.07,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:774,WT901BLE67(4A3DE8A6FBCE),-0.422,0.271,2.712,4.395,17.395,-1.526,16.7,28.38,140.11,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:774,WT901BLE67(4A3DE8A6FBCE),-0.413,0.293,2.707,5.249,19.714,0.488,16.78,28.55,140.16,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:774,WT901BLE67(4A3DE8A6FBCE),-0.452,0.273,2.67,6.104,15.259,-6.409,16.83,28.72,140.16,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:862,WT901BLE67(4A3DE8A6FBCE),-0.456,0.312,2.696,7.629,28.87,1.709,16.96,28.95,140.25,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:863,WT901BLE67(4A3DE8A6FBCE),-0.402,0.278,2.671,8.545,20.264,-8.545,17.05,29.19,140.27,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:863,WT901BLE67(4A3DE8A6FBCE),-0.53,0.269,2.7,11.78,23.071,-12.817,17.14,29.43,140.22,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:863,WT901BLE67(4A3DE8A6FBCE),-0.425,0.327,2.674,10.132,35.339,-2.075,17.29,29.71,140.3,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:864,WT901BLE67(4A3DE8A6FBCE),-0.577,0.314,2.697,10.803,17.212,-7.324,17.38,29.88,140.26,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:864,WT901BLE67(4A3DE8A6FBCE),-0.582,0.285,2.629,7.263,18.555,-6.348,17.46,30.08,140.27,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
2024-10-3 22:3:46:864,WT901BLE67(4A3DE8A6FBCE),-0.285,0.266,2.61,4.578,-0.671,-26.306,17.43,30.18,140.09,59.95,-38.833,-25.025,-0.36258,0.15225,-0.19626,-0.89819,33.4,10080.1.7,10.0
