time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 22:19:45:749,WT901BLE67(919C7A43D1FF),0.393,-0.947,-0.228,-15.747,12.39,-14.832,-101.24,-28.68,-177.72,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:777,WT901BLE67(919C7A43D1FF),0.401,-0.939,-0.255,-15.015,6.897,-10.315,-101.33,-28.8,-177.81,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:777,WT901BLE67(919C7A43D1FF),0.396,-0.934,-0.269,-14.099,0.0,-6.042,-101.45,-28.84,-177.83,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:777,WT901BLE67(919C7A43D1FF),0.392,-0.924,-0.253,-12.878,-5.615,-3.052,-101.57,-28.86,-177.79,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:777,WT901BLE67(919C7A43D1FF),0.422,-0.917,-0.249,-12.268,-8.789,-0.244,-101.71,-28.83,-177.71,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:838,WT901BLE67(919C7A43D1FF),0.427,-0.895,-0.231,-11.719,-11.902,1.221,-101.86,-28.78,-177.6,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:838,WT901BLE67(919C7A43D1FF),0.433,-0.879,-0.199,-9.827,-10.193,-1.038,-101.99,-28.74,-177.5,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:838,WT901BLE67(919C7A43D1FF),0.455,-0.855,-0.191,-8.85,-5.005,-5.005,-102.08,-28.75,-177.44,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:838,WT901BLE67(919C7A43D1FF),0.462,-0.84,-0.184,-8.85,-0.122,-9.705,-102.16,-28.81,-177.42,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:868,WT901BLE67(919C7A43D1FF),0.446,-0.808,-0.155,-8.667,8.301,-18.86,-102.21,-28.96,-177.46,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:869,WT901BLE67(919C7A43D1FF),0.458,-0.797,-0.176,-9.277,16.541,-28.076,-102.24,-29.22,-177.57,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:869,WT901BLE67(919C7A43D1FF),0.497,-0.79,-0.209,-12.878,15.259,-35.706,-102.32,-29.57,-177.67,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:869,WT901BLE67(919C7A43D1FF),0.504,-0.79,-0.214,-17.761,10.254,-41.016,-102.48,-29.97,-177.7,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:929,WT901BLE67(919C7A43D1FF),0.537,-0.799,-0.221,-22.095,5.737,-44.678,-102.72,-30.39,-177.66,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:929,WT901BLE67(919C7A43D1FF),0.535,-0.781,-0.235,-24.841,3.174,-46.997,-103.02,-30.83,-177.58,-13.875,61.6,-6.625,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:930,WT901BLE67(919C7A43D1FF),0.559,-0.778,-0.242,-28.137,4.333,-49.438,-103.35,-31.29,-177.48,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:930,WT901BLE67(919C7A43D1FF),0.604,-0.815,-0.234,-28.931,7.813,-47.241,-103.69,-31.76,-177.42,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:958,WT901BLE67(919C7A43D1FF),0.571,-0.782,-0.227,-26.794,9.521,-43.945,-103.99,-32.19,-177.4,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:958,WT901BLE67(919C7A43D1FF),0.589,-0.812,-0.207,-27.649,16.479,-35.767,-104.24,-32.58,-177.46,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:958,WT901BLE67(919C7A43D1FF),0.57,-0.768,-0.22,-26.917,18.005,-31.799,-104.47,-32.92,-177.56,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:959,WT901BLE67(919C7A43D1FF),0.572,-0.777,-0.207,-26.306,15.686,-26.55,-104.69,-33.21,-177.67,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:988,WT901BLE67(919C7A43D1FF),0.562,-0.773,-0.179,-26.917,10.803,-21.851,-104.93,-33.45,-177.73,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:988,WT901BLE67(919C7A43D1FF),0.57,-0.766,-0.171,-28.198,6.165,-20.325,-105.21,-33.66,-177.75,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:988,WT901BLE67(919C7A43D1FF),0.57,-0.767,-0.153,-27.71,1.099,-18.188,-105.52,-33.82,-177.71,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:45:988,WT901BLE67(919C7A43D1FF),0.549,-0.772,-0.133,-26.794,-1.831,-15.015,-105.85,-33.95,-177.63,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:18,WT901BLE67(919C7A43D1FF),0.54,-0.769,-0.138,-25.452,-0.61,-12.573,-106.14,-34.07,-177.58,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:18,WT901BLE67(919C7A43D1FF),0.536,-0.769,-0.155,-24.292,-4.7,-9.521,-106.45,-34.14,-177.49,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:18,WT901BLE67(919C7A43D1FF),0.535,-0.776,-0.158,-22.705,-7.324,-5.981,-106.75,-34.17,-177.39,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:18,WT901BLE67(919C7A43D1FF),0.525,-0.77,-0.146,-21.179,-8.301,-2.869,-107.05,-34.17,-177.28,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:78,WT901BLE67(919C7A43D1FF),0.518,-0.771,-0.148,-18.86,-10.254,0.671,-107.32,-34.13,-177.16,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:79,WT901BLE67(919C7A43D1FF),0.524,-0.764,-0.147,-15.869,-13.733,4.395,-107.57,-34.04,-177.02,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:79,WT901BLE67(919C7A43D1FF),0.54,-0.765,-0.145,-12.695,-19.958,7.996,-107.83,-33.9,-176.84,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:79,WT901BLE67(919C7A43D1FF),0.585,-0.757,-0.164,-8.301,-26.672,11.108,-108.08,-33.72,-176.58,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:112,WT901BLE67(919C7A43D1FF),0.626,-0.757,-0.166,-3.052,-35.767,14.465,-108.33,-33.47,-176.24,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:112,WT901BLE67(919C7A43D1FF),0.658,-0.772,-0.13,4.517,-42.419,17.151,-108.54,-33.17,-175.83,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:112,WT901BLE67(919C7A43D1FF),0.676,-0.76,-0.096,13.062,-41.748,19.714,-108.66,-32.85,-175.42,-18.017,62.175,4.575,0.13913,0.18805,-0.7243,0.6485,25.9,10080.1.7,100.0
2024-10-3 22:19:46:112,WT901BLE67(919C7A43D1FF),0.698,-0.749,-0.076,22.583,-38.33,19.836,-108.67,-32.53,-175.06,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:138,WT901BLE67(919C7A43D1FF),0.678,-0.714,-0.098,30.945,-35.4,16.907,-108.56,-32.25,-174.72,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:138,WT901BLE67(919C7A43D1FF),0.602,-0.745,-0.145,35.217,-33.325,16.602,-108.4,-31.99,-174.39,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:138,WT901BLE67(919C7A43D1FF),0.682,-0.644,-0.289,28.198,-36.316,20.142,-108.26,-31.7,-174.06,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:138,WT901BLE67(919C7A43D1FF),0.724,-0.703,-0.333,27.771,-50.415,20.203,-108.23,-31.37,-173.62,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:198,WT901BLE67(919C7A43D1FF),0.647,-0.694,-0.34,17.212,-42.419,15.076,-108.28,-31.07,-173.14,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:199,WT901BLE67(919C7A43D1FF),0.593,-0.748,-0.415,17.029,-32.715,14.587,-108.29,-30.84,-172.83,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:199,WT901BLE67(919C7A43D1FF),0.611,-0.85,-0.436,17.029,-24.963,17.029,-108.26,-30.62,-172.59,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:199,WT901BLE67(919C7A43D1FF),0.593,-0.753,-0.571,-0.977,-12.512,18.311,-108.28,-30.4,-172.45,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:228,WT901BLE67(919C7A43D1FF),0.538,-0.754,-0.612,-4.333,8.057,17.334,-108.25,-30.26,-172.55,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:228,WT901BLE67(919C7A43D1FF),0.525,-0.768,-0.588,-8.179,14.587,14.404,-108.23,-30.17,-172.75,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:228,WT901BLE67(919C7A43D1FF),0.535,-0.733,-0.593,-9.399,17.334,10.681,-108.22,-30.13,-172.96,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:228,WT901BLE67(919C7A43D1FF),0.564,-0.726,-0.553,-18.433,23.376,8.057,-108.26,-30.12,-173.23,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:258,WT901BLE67(919C7A43D1FF),0.579,-0.731,-0.467,-21.851,28.32,0.549,-108.34,-30.19,-173.53,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:258,WT901BLE67(919C7A43D1FF),0.58,-0.725,-0.41,-18.372,36.255,-7.568,-108.37,-30.36,-173.88,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:259,WT901BLE67(919C7A43D1FF),0.653,-0.732,-0.37,-19.409,41.26,-9.216,-108.37,-30.59,-174.28,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:259,WT901BLE67(919C7A43D1FF),0.665,-0.688,-0.312,-22.888,45.288,-11.108,-108.37,-30.83,-174.73,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:318,WT901BLE67(919C7A43D1FF),0.694,-0.691,-0.242,-26.794,48.035,-15.93,-108.41,-31.14,-175.18,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:318,WT901BLE67(919C7A43D1FF),0.734,-0.657,-0.138,-37.72,47.241,-10.559,-108.53,-31.4,-175.67,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:318,WT901BLE67(919C7A43D1FF),0.716,-0.634,-0.073,-45.715,47.729,-10.803,-108.73,-31.67,-176.14,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:318,WT901BLE67(919C7A43D1FF),0.685,-0.628,-0.048,-49.622,50.049,-13.0,-108.97,-31.96,-176.64,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:348,WT901BLE67(919C7A43D1FF),0.652,-0.61,-0.085,-50.72,54.626,-14.832,-109.21,-32.28,-177.17,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:348,WT901BLE67(919C7A43D1FF),0.667,-0.608,-0.114,-51.331,56.946,-16.602,-109.44,-32.63,-177.73,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:348,WT901BLE67(919C7A43D1FF),0.635,-0.575,-0.165,-52.368,57.068,-20.996,-109.68,-33.02,-178.28,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:348,WT901BLE67(919C7A43D1FF),0.624,-0.558,-0.224,-56.458,56.152,-30.029,-109.97,-33.49,-178.79,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:378,WT901BLE67(919C7A43D1FF),0.628,-0.585,-0.256,-59.143,52.612,-30.212,-110.32,-33.98,-179.25,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:379,WT901BLE67(919C7A43D1FF),0.651,-0.609,-0.293,-60.425,49.194,-30.212,-110.72,-34.44,-179.68,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:379,WT901BLE67(919C7A43D1FF),0.642,-0.567,-0.345,-65.918,53.04,-32.41,-111.14,-34.93,179.9,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:379,WT901BLE67(919C7A43D1FF),0.657,-0.609,-0.339,-71.594,56.458,-33.203,-111.6,-35.45,179.43,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:438,WT901BLE67(919C7A43D1FF),0.727,-0.639,-0.356,-67.871,54.993,-27.344,-112.05,-35.93,178.95,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:438,WT901BLE67(919C7A43D1FF),0.714,-0.597,-0.419,-68.848,58.655,-28.625,-112.46,-36.4,178.43,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:438,WT901BLE67(919C7A43D1FF),0.688,-0.608,-0.391,-73.242,58.838,-32.715,-112.91,-36.93,177.92,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:438,WT901BLE67(919C7A43D1FF),0.728,-0.649,-0.397,-75.684,58.777,-33.752,-113.38,-37.47,177.41,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:468,WT901BLE67(919C7A43D1FF),0.787,-0.66,-0.408,-70.068,54.993,-32.593,-113.83,-38.0,176.95,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:468,WT901BLE67(919C7A43D1FF),0.783,-0.628,-0.45,-70.19,53.711,-32.898,-114.27,-38.52,176.51,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:468,WT901BLE67(919C7A43D1FF),0.798,-0.63,-0.46,-76.111,57.007,-34.729,-114.74,-39.07,176.04,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:469,WT901BLE67(919C7A43D1FF),0.87,-0.701,-0.393,-70.374,51.453,-26.794,-115.19,-39.57,175.59,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:499,WT901BLE67(919C7A43D1FF),0.864,-0.662,-0.436,-61.523,47.119,-20.142,-115.54,-39.97,175.14,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:499,WT901BLE67(919C7A43D1FF),0.826,-0.643,-0.452,-66.162,49.561,-17.578,-115.88,-40.35,174.66,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:499,WT901BLE67(919C7A43D1FF),0.881,-0.687,-0.401,-68.176,45.532,-9.216,-116.23,-40.68,174.16,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:499,WT901BLE67(919C7A43D1FF),0.869,-0.669,-0.409,-63.11,40.283,-1.099,-116.53,-40.9,173.67,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:560,WT901BLE67(919C7A43D1FF),0.851,-0.672,-0.423,-63.965,37.72,3.54,-116.81,-41.08,173.16,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:560,WT901BLE67(919C7A43D1FF),0.845,-0.651,-0.421,-64.636,37.048,8.118,-117.07,-41.2,172.63,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:560,WT901BLE67(919C7A43D1FF),0.821,-0.644,-0.414,-64.27,36.499,9.46,-117.33,-41.32,172.1,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:560,WT901BLE67(919C7A43D1FF),0.798,-0.633,-0.408,-63.721,37.415,7.629,-117.59,-41.44,171.56,-18.017,62.175,4.575,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:587,WT901BLE67(919C7A43D1FF),0.773,-0.625,-0.393,-60.791,38.513,5.676,-117.82,-41.59,171.03,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:587,WT901BLE67(919C7A43D1FF),0.767,-0.614,-0.4,-59.021,40.71,4.395,-118.01,-41.76,170.48,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:587,WT901BLE67(919C7A43D1FF),0.761,-0.614,-0.411,-57.495,44.067,3.906,-118.17,-41.96,169.9,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:587,WT901BLE67(919C7A43D1FF),0.757,-0.615,-0.411,-55.359,45.776,3.479,-118.29,-42.17,169.29,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:618,WT901BLE67(919C7A43D1FF),0.74,-0.605,-0.412,-52.49,47.485,2.197,-118.37,-42.4,168.67,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:618,WT901BLE67(919C7A43D1FF),0.749,-0.599,-0.41,-50.598,46.753,1.221,-118.43,-42.63,168.05,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:618,WT901BLE67(919C7A43D1FF),0.755,-0.586,-0.407,-49.194,46.753,1.221,-118.49,-42.87,167.45,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:618,WT901BLE67(919C7A43D1FF),0.751,-0.59,-0.386,-48.828,46.692,0.854,-118.55,-43.1,166.85,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:679,WT901BLE67(919C7A43D1FF),0.734,-0.582,-0.367,-47.363,47.058,0.549,-118.61,-43.34,166.25,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:679,WT901BLE67(919C7A43D1FF),0.718,-0.576,-0.353,-46.875,46.936,0.793,-118.65,-43.57,165.66,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:679,WT901BLE67(919C7A43D1FF),0.713,-0.573,-0.341,-46.021,46.997,2.441,-118.7,-43.79,165.05,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:679,WT901BLE67(919C7A43D1FF),0.706,-0.568,-0.331,-43.64,46.997,3.418,-118.71,-43.99,164.45,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:712,WT901BLE67(919C7A43D1FF),0.698,-0.557,-0.33,-41.199,44.006,3.54,-118.72,-44.19,163.87,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:712,WT901BLE67(919C7A43D1FF),0.708,-0.557,-0.332,-39.917,41.077,4.333,-118.75,-44.36,163.32,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:712,WT901BLE67(919C7A43D1FF),0.72,-0.557,-0.309,-38.391,37.964,5.432,-118.78,-44.51,162.81,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:712,WT901BLE67(919C7A43D1FF),0.731,-0.552,-0.3,-36.377,37.17,6.409,-118.81,-44.63,162.31,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:738,WT901BLE67(919C7A43D1FF),0.733,-0.55,-0.295,-35.278,35.034,6.775,-118.83,-44.75,161.83,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:738,WT901BLE67(919C7A43D1FF),0.744,-0.55,-0.285,-34.912,32.593,7.263,-118.86,-44.85,161.37,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:738,WT901BLE67(919C7A43D1FF),0.765,-0.544,-0.272,-34.607,29.785,8.484,-118.92,-44.92,160.95,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:738,WT901BLE67(919C7A43D1FF),0.757,-0.543,-0.25,-33.569,26.611,7.446,-118.99,-44.99,160.56,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:799,WT901BLE67(919C7A43D1FF),0.768,-0.537,-0.253,-31.555,25.513,6.897,-119.07,-45.05,160.2,-25.258,58.892,14.542,0.20126,0.1973,-0.77191,0.56973,25.9,10080.1.7,100.0
2024-10-3 22:19:46:799,WT901BLE67(919C7A43D1FF),0.772,-0.526,-0.277,-32.349,24.902,6.836,-119.15,-45.12,159.85,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:799,WT901BLE67(919C7A43D1FF),0.745,-0.526,-0.324,-34.241,26.306,6.165,-119.25,-45.19,159.5,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:800,WT901BLE67(919C7A43D1FF),0.733,-0.541,-0.375,-37.354,32.166,6.958,-119.32,-45.29,159.08,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:828,WT901BLE67(919C7A43D1FF),0.735,-0.569,-0.428,-37.476,34.058,10.498,-119.37,-45.37,158.6,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:829,WT901BLE67(919C7A43D1FF),0.707,-0.582,-0.507,-39.856,32.41,12.634,-119.42,-45.43,158.11,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:829,WT901BLE67(919C7A43D1FF),0.687,-0.591,-0.617,-46.753,27.588,15.259,-119.56,-45.45,157.66,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:829,WT901BLE67(919C7A43D1FF),0.638,-0.602,-0.677,-55.725,24.17,19.531,-119.79,-45.41,157.23,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:858,WT901BLE67(919C7A43D1FF),0.623,-0.608,-0.712,-61.218,18.433,20.081,-120.14,-45.34,156.85,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
2024-10-3 22:19:46:858,WT901BLE67(919C7A43D1FF),0.574,-0.635,-0.688,-57.495,15.259,13.428,-120.53,-45.27,156.55,-25.258,58.892,14.542,0.4075,0.05197,-0.81796,0.40256,25.9,10080.1.7,100.0
