time,DeviceName,AccX(g),AccY(g),AccZ(g),AsX(°/s),AsY(°/s),AsZ(°/s),AngleX(°),AngleY(°),AngleZ(°),HX(uT),HY(uT),HZ(uT),Q0(),Q1(),Q2(),Q3(),Temperature(°C),Version(),Battery
2024-10-3 21:57:35:320,WT901BLE67(4A3DE8A6FBCE),0.825,-0.775,2.04,-32.776,-110.718,-22.339,-107.29,-40.09,-166.56,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:321,WT901BLE67(4A3DE8A6FBCE),0.828,-0.78,2.005,-41.565,-113.098,-17.273,-108.62,-39.92,-165.1,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:321,WT901BLE67(4A3DE8A6FBCE),0.865,-0.77,1.907,-52.49,-122.62,4.944,-110.04,-39.55,-163.67,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:439,WT901BLE67(4A3DE8A6FBCE),0.865,-0.771,1.903,-55.359,-124.084,2.136,-111.51,-39.09,-162.2,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:439,WT901BLE67(4A3DE8A6FBCE),0.864,-0.764,1.857,-56.824,-134.644,4.7,-113.02,-38.58,-160.69,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:439,WT901BLE67(4A3DE8A6FBCE),0.859,-0.771,1.85,-60.73,-161.56,9.399,-114.66,-37.89,-158.97,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:439,WT901BLE67(4A3DE8A6FBCE),0.945,-0.767,1.773,-67.2,-202.271,13.245,-116.57,-36.97,-156.88,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:440,WT901BLE67(4A3DE8A6FBCE),0.907,-0.815,1.772,-74.463,-198.364,12.695,-118.52,-35.95,-154.79,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:440,WT901BLE67(4A3DE8A6FBCE),0.837,-0.792,1.701,-85.632,-195.557,7.019,-120.5,-34.91,-152.75,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:440,WT901BLE67(4A3DE8A6FBCE),0.861,-0.862,1.571,-91.309,-176.27,-12.207,-122.44,-34.07,-150.9,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:440,WT901BLE67(4A3DE8A6FBCE),0.801,-0.598,1.63,-80.566,-149.17,-21.24,-124.2,-33.41,-149.21,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:442,WT901BLE67(4A3DE8A6FBCE),0.82,-0.764,1.54,-84.9,-96.802,-36.316,-125.72,-33.06,-147.93,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:442,WT901BLE67(4A3DE8A6FBCE),0.788,-0.657,1.526,-68.848,-51.758,-33.142,-126.86,-33.02,-147.11,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:442,WT901BLE67(4A3DE8A6FBCE),0.619,-0.745,1.59,-65.735,-41.687,-38.574,-127.85,-33.11,-146.45,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:442,WT901BLE67(4A3DE8A6FBCE),0.843,-0.809,1.54,-67.81,-24.353,-57.8,-128.78,-33.38,-145.89,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:470,WT901BLE67(4A3DE8A6FBCE),0.823,-0.706,1.602,-60.791,-11.902,-62.927,-129.7,-33.8,-145.28,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:470,WT901BLE67(4A3DE8A6FBCE),0.872,-0.748,1.476,-63.599,-12.573,-60.303,-130.58,-34.23,-144.76,1.992,13.158,13.108,-0.06122,-0.35306,0.71777,-0.59689,33.2,10080.1.7,10.0
2024-10-3 21:57:35:470,WT901BLE67(4A3DE8A6FBCE),0.892,-0.768,1.465,-63.049,-0.427,-62.683,-131.46,-34.67,-144.23,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:470,WT901BLE67(4A3DE8A6FBCE),0.907,-0.758,1.399,-68.481,14.832,-90.759,-132.4,-35.41,-143.7,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:530,WT901BLE67(4A3DE8A6FBCE),0.92,-0.849,1.511,-73.853,25.146,-125.732,-133.53,-36.47,-142.97,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:530,WT901BLE67(4A3DE8A6FBCE),0.859,-0.782,1.574,-69.519,46.082,-136.353,-134.63,-37.78,-142.21,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:530,WT901BLE67(4A3DE8A6FBCE),0.754,-0.725,1.52,-65.613,24.292,-113.22,-135.71,-38.88,-141.47,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:530,WT901BLE67(4A3DE8A6FBCE),0.764,-0.677,1.474,-66.833,7.141,-91.125,-136.79,-39.64,-140.73,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:559,WT901BLE67(4A3DE8A6FBCE),0.695,-0.615,1.463,-67.322,1.282,-81.36,-137.88,-40.25,-140.02,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:560,WT901BLE67(4A3DE8A6FBCE),0.927,-0.644,1.538,-90.454,3.723,-85.083,-139.15,-40.85,-139.3,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:560,WT901BLE67(4A3DE8A6FBCE),0.963,-0.537,1.554,-85.632,-27.954,-79.102,-140.63,-41.13,-138.25,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:560,WT901BLE67(4A3DE8A6FBCE),0.949,-0.513,1.394,-81.848,-38.208,-83.801,-142.14,-41.41,-137.17,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:589,WT901BLE67(4A3DE8A6FBCE),0.931,-0.506,1.44,-80.2,-43.945,-90.088,-143.73,-41.64,-135.93,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:589,WT901BLE67(4A3DE8A6FBCE),0.917,-0.401,1.497,-79.59,-44.861,-84.473,-145.29,-41.81,-134.72,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:589,WT901BLE67(4A3DE8A6FBCE),0.842,-0.428,1.43,-73.12,-45.227,-81.482,-146.81,-41.95,-133.51,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:589,WT901BLE67(4A3DE8A6FBCE),0.843,-0.421,1.458,-70.129,-38.818,-71.96,-148.21,-42.06,-132.43,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:650,WT901BLE67(4A3DE8A6FBCE),0.798,-0.384,1.444,-67.993,-45.288,-61.523,-149.52,-42.07,-131.42,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:650,WT901BLE67(4A3DE8A6FBCE),0.774,-0.468,1.4,-67.81,-46.631,-58.167,-150.76,-42.01,-130.52,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:650,WT901BLE67(4A3DE8A6FBCE),0.863,-0.394,1.46,-63.049,-51.636,-57.312,-151.98,-41.87,-129.57,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:650,WT901BLE67(4A3DE8A6FBCE),0.964,-0.437,1.298,-53.833,-60.852,-54.504,-153.15,-41.67,-128.6,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:679,WT901BLE67(4A3DE8A6FBCE),0.902,-0.398,1.546,-62.988,-53.345,-60.425,-154.37,-41.47,-127.59,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:679,WT901BLE67(4A3DE8A6FBCE),0.827,-0.494,1.318,-58.105,-97.351,-63.965,-155.7,-41.03,-126.41,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:680,WT901BLE67(4A3DE8A6FBCE),0.849,-0.494,1.328,-68.604,-101.868,-63.599,-157.17,-40.44,-125.15,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:680,WT901BLE67(4A3DE8A6FBCE),0.787,-0.509,1.234,-62.683,-117.249,-72.266,-158.64,-39.69,-123.79,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:711,WT901BLE67(4A3DE8A6FBCE),0.833,-0.461,1.234,-57.434,-100.281,-63.904,-159.96,-39.02,-122.57,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:711,WT901BLE67(4A3DE8A6FBCE),0.83,-0.407,1.279,-51.636,-92.773,-59.021,-161.1,-38.38,-121.49,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:711,WT901BLE67(4A3DE8A6FBCE),0.843,-0.354,1.298,-48.767,-83.313,-52.246,-162.13,-37.84,-120.54,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:711,WT901BLE67(4A3DE8A6FBCE),0.795,-0.393,1.229,-46.57,-83.801,-48.584,-163.08,-37.28,-119.69,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:770,WT901BLE67(4A3DE8A6FBCE),0.875,-0.254,1.289,-49.744,-73.669,-49.255,-163.99,-36.79,-118.87,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:770,WT901BLE67(4A3DE8A6FBCE),0.823,-0.351,1.221,-38.757,-62.073,-41.138,-164.77,-36.39,-118.19,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:770,WT901BLE67(4A3DE8A6FBCE),0.846,-0.271,1.242,-32.715,-50.72,-33.752,-165.38,-36.08,-117.63,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:770,WT901BLE67(4A3DE8A6FBCE),0.797,-0.362,1.266,-27.222,-51.392,-29.175,-165.9,-35.77,-117.16,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:799,WT901BLE67(4A3DE8A6FBCE),0.795,-0.294,1.296,-20.691,-40.649,-30.518,-166.33,-35.53,-116.71,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:800,WT901BLE67(4A3DE8A6FBCE),0.85,-0.234,1.298,-20.264,-45.532,-26.733,-166.72,-35.29,-116.3,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:800,WT901BLE67(4A3DE8A6FBCE),0.803,-0.273,1.289,-17.578,-47.546,-28.015,-167.11,-34.99,-115.88,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:800,WT901BLE67(4A3DE8A6FBCE),0.767,-0.209,1.299,-14.526,-38.513,-27.649,-167.44,-34.77,-115.47,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:829,WT901BLE67(4A3DE8A6FBCE),0.804,-0.189,1.299,-15.747,-38.025,-27.527,-167.75,-34.58,-115.09,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:829,WT901BLE67(4A3DE8A6FBCE),0.821,-0.197,1.286,-5.981,-17.883,-28.687,-167.99,-34.54,-114.73,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:829,WT901BLE67(4A3DE8A6FBCE),0.794,-0.195,1.257,-4.578,-14.893,-30.334,-168.2,-34.57,-114.36,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:829,WT901BLE67(4A3DE8A6FBCE),0.741,-0.178,1.232,-6.958,-20.752,-25.208,-168.41,-34.57,-114.03,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:890,WT901BLE67(4A3DE8A6FBCE),0.795,-0.202,1.27,-20.203,-31.616,-28.503,-168.72,-34.47,-113.67,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:890,WT901BLE67(4A3DE8A6FBCE),0.768,-0.249,1.227,-11.353,-22.766,-30.334,-169.01,-34.4,-113.29,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:890,WT901BLE67(4A3DE8A6FBCE),0.792,-0.232,1.188,-11.841,-20.752,-31.433,-169.31,-34.38,-112.89,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:890,WT901BLE67(4A3DE8A6FBCE),0.833,-0.242,1.167,-11.353,-13.367,-27.1,-169.58,-34.41,-112.55,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:920,WT901BLE67(4A3DE8A6FBCE),0.819,-0.255,1.169,-10.132,-6.104,-28.625,-169.83,-34.52,-112.22,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:920,WT901BLE67(4A3DE8A6FBCE),0.863,-0.257,1.157,-9.949,-2.319,-27.466,-170.07,-34.67,-111.91,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:920,WT901BLE67(4A3DE8A6FBCE),0.863,-0.276,1.125,-7.751,5.798,-28.87,-170.29,-34.88,-111.6,1.992,13.158,13.108,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:920,WT901BLE67(4A3DE8A6FBCE),0.863,-0.263,1.11,-5.127,16.541,-29.358,-170.47,-35.19,-111.31,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:948,WT901BLE67(4A3DE8A6FBCE),0.892,-0.236,1.123,-5.188,25.269,-28.931,-170.66,-35.6,-111.03,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:949,WT901BLE67(4A3DE8A6FBCE),0.891,-0.267,1.125,-1.16,29.297,-31.189,-170.82,-36.05,-110.74,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:949,WT901BLE67(4A3DE8A6FBCE),0.811,-0.234,1.126,1.282,39.124,-31.067,-170.94,-36.6,-110.45,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:35:949,WT901BLE67(4A3DE8A6FBCE),1.007,-0.172,1.142,-13.184,28.564,-30.518,-171.15,-37.1,-110.17,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:11,WT901BLE67(4A3DE8A6FBCE),0.784,-0.263,1.128,6.104,50.781,-26.062,-171.22,-37.68,-109.95,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:11,WT901BLE67(4A3DE8A6FBCE),1.042,0.045,1.087,-8.118,56.03,-34.241,-171.33,-38.45,-109.71,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:11,WT901BLE67(4A3DE8A6FBCE),0.952,-0.251,1.117,-6.653,48.462,-39.185,-171.64,-39.12,-109.3,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:11,WT901BLE67(4A3DE8A6FBCE),0.926,-0.183,1.164,-15.564,49.927,-39.368,-172.0,-39.8,-108.91,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:39,WT901BLE67(4A3DE8A6FBCE),0.932,-0.175,1.197,-22.4,36.56,-39.063,-172.45,-40.37,-108.5,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:39,WT901BLE67(4A3DE8A6FBCE),0.918,-0.28,1.219,-19.409,43.945,-38.94,-172.9,-40.95,-108.08,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:39,WT901BLE67(4A3DE8A6FBCE),0.926,-0.191,1.196,-15.747,56.091,-41.321,-173.33,-41.65,-107.64,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:39,WT901BLE67(4A3DE8A6FBCE),0.984,-0.176,1.195,-14.038,70.74,-40.1,-173.73,-42.48,-107.23,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:69,WT901BLE67(4A3DE8A6FBCE),0.978,-0.159,1.164,0.488,98.45,-45.959,-174.03,-43.57,-106.78,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:69,WT901BLE67(4A3DE8A6FBCE),1.054,-0.066,1.162,2.991,126.099,-42.969,-174.28,-44.92,-106.35,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:69,WT901BLE67(4A3DE8A6FBCE),0.99,-0.149,1.113,18.372,157.41,-42.358,-174.4,-46.57,-105.97,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:69,WT901BLE67(4A3DE8A6FBCE),0.917,0.005,1.318,14.893,190.125,-43.518,-174.46,-48.53,-105.63,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:160,WT901BLE67(4A3DE8A6FBCE),0.896,-0.067,1.246,13.184,196.167,-43.152,-174.58,-50.67,-105.27,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:160,WT901BLE67(4A3DE8A6FBCE),0.849,-0.029,1.361,-1.648,178.894,-44.006,-174.88,-52.67,-104.84,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:161,WT901BLE67(4A3DE8A6FBCE),0.81,-0.028,1.462,-8.545,177.063,-45.41,-175.35,-54.61,-104.35,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:161,WT901BLE67(4A3DE8A6FBCE),0.836,-0.003,1.499,-13.489,169.495,-44.739,-175.9,-56.45,-103.81,-1.05,-13.883,52.233,-0.14124,-0.38577,0.79034,-0.45438,33.2,10080.1.7,10.0
2024-10-3 21:57:36:162,WT901BLE67(4A3DE8A6FBCE),0.806,-0.008,1.468,-13.672,160.461,-40.955,-176.5,-58.22,-103.25,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:162,WT901BLE67(4A3DE8A6FBCE),0.929,-0.133,1.376,-9.949,145.996,-44.556,-177.18,-59.86,-102.58,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:162,WT901BLE67(4A3DE8A6FBCE),0.956,-0.05,1.454,-4.639,131.653,-46.997,-177.91,-61.31,-101.77,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:162,WT901BLE67(4A3DE8A6FBCE),0.948,0.012,1.461,-7.324,123.535,-41.687,-178.72,-62.69,-100.92,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:189,WT901BLE67(4A3DE8A6FBCE),1.021,-0.045,1.381,-6.348,116.333,-34.668,-179.46,-63.98,-100.17,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:189,WT901BLE67(4A3DE8A6FBCE),0.979,0.017,1.514,-3.418,116.333,-30.823,179.86,-65.21,-99.44,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:190,WT901BLE67(4A3DE8A6FBCE),1.063,-0.032,1.435,-1.648,118.286,-26.123,179.18,-66.54,-98.73,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:190,WT901BLE67(4A3DE8A6FBCE),0.975,-0.006,1.556,-0.854,107.544,-19.836,178.63,-67.71,-98.12,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:250,WT901BLE67(4A3DE8A6FBCE),1.033,-0.022,1.531,-1.892,104.004,-19.836,178.01,-68.87,-97.48,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:251,WT901BLE67(4A3DE8A6FBCE),0.95,0.033,1.648,-3.967,83.557,-20.02,177.34,-69.81,-96.8,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:251,WT901BLE67(4A3DE8A6FBCE),1.018,-0.047,1.542,-11.902,73.73,-21.484,176.47,-70.69,-96.0,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:251,WT901BLE67(4A3DE8A6FBCE),0.958,0.059,1.706,-11.719,37.781,-20.874,175.67,-71.16,-95.25,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:339,WT901BLE67(4A3DE8A6FBCE),1.117,-0.051,1.533,-14.221,48.523,-24.475,174.59,-71.72,-94.31,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:339,WT901BLE67(4A3DE8A6FBCE),1.057,0.146,1.712,-2.991,46.204,-22.217,173.69,-72.16,-93.39,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:340,WT901BLE67(4A3DE8A6FBCE),1.151,-0.02,1.437,1.892,67.322,-18.738,172.68,-72.91,-92.38,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:340,WT901BLE67(4A3DE8A6FBCE),1.091,0.114,1.643,9.277,57.861,-10.925,172.05,-73.49,-91.62,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:341,WT901BLE67(4A3DE8A6FBCE),1.152,0.008,1.504,4.15,67.627,-10.254,171.31,-74.17,-90.82,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:341,WT901BLE67(4A3DE8A6FBCE),1.132,0.1,1.647,5.249,57.129,-7.751,170.73,-74.72,-90.15,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:341,WT901BLE67(4A3DE8A6FBCE),1.121,-0.038,1.708,-6.531,104.675,-10.742,169.69,-75.6,-89.12,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:341,WT901BLE67(4A3DE8A6FBCE),1.208,0.045,1.662,5.92,78.857,-7.568,168.77,-76.4,-88.1,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:430,WT901BLE67(4A3DE8A6FBCE),1.125,0.016,1.819,-0.061,101.563,-12.939,167.5,-77.28,-86.75,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:430,WT901BLE67(4A3DE8A6FBCE),1.28,-0.006,1.741,12.085,82.336,-10.498,166.16,-78.11,-85.26,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:430,WT901BLE67(4A3DE8A6FBCE),1.051,0.089,1.918,1.526,105.225,-12.695,164.46,-78.99,-83.44,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
2024-10-3 21:57:36:430,WT901BLE67(4A3DE8A6FBCE),1.231,-0.014,1.708,12.634,85.754,-14.099,162.32,-79.89,-81.15,-1.05,-13.883,52.233,-0.36465,-0.55371,0.67532,-0.32281,33.2,10080.1.7,10.0
